order_id,product_id,quantity_in_kg
1965,4,36.76
1965,7,42.61
1965,6,30.1
1966,5,48.44
1966,10,39.07
1966,7,36.69
1966,3,35.66
1967,10,43.36
1967,7,51.83
1967,8,47.76
1967,5,67.74
1968,3,32.19
1968,8,36.08
1968,2,64.03
1969,5,36.31
1970,8,44.32
1970,4,46.5
1970,3,27.99
1970,1,29.74
1971,1,25.53
1972,8,29.37
1973,3,27.65
1974,10,58.9
1974,6,31.76
1974,3,33.86
1974,8,55.28
1975,2,30.49
1976,8,58.32
1976,4,62.83
1976,5,367.05
1976,6,29.18
1977,8,43.57
1977,9,34.42
1977,5,38.93
1977,10,31.74
1978,9,39.24
1978,10,23.65
1978,1,23.01
1979,7,55.61
1980,7,37.51
1981,6,55.86
1981,7,36.02
1981,8,15.89
1981,4,37.74
1982,1,41.92
1983,9,22.15
1983,5,26.5
1984,8,44.67
1984,7,25.91
1985,5,53.35
1985,7,148.33
1986,2,41.03
1986,8,36.66
1986,9,49.27
1986,4,49.4
1987,9,155.66
1987,1,40.03
1988,5,36.7
1988,8,34.51
1988,7,31.73
1988,10,45.61
1989,5,55.73
1989,6,54.05
1989,1,24.92
1990,10,55.47
1991,3,35.39
1992,6,33.98
1992,1,50.92
1992,10,38.92
1993,2,48.28
1993,7,10.05
1993,6,7.61
1993,3,25.86
1994,6,41.79
1994,1,58.39
1994,4,26.48
1994,2,29.76
1995,5,44.94
1995,2,28.7
1996,5,46.11
1997,6,53.85
1998,1,29.67
1998,9,32.16
1999,1,32.03
1999,8,153.63
1999,7,40.72
2000,5,43.89
2000,1,41.1
2000,8,166.89
2000,10,32.43
2001,6,59.64
2002,10,33.29
2002,7,34.48
2002,6,52.36
2002,5,35.44
2003,8,28.67
2004,4,49.67
2005,8,13.15
2005,9,33.68
2005,6,26.03
2006,10,16.82
2006,5,27.86
2007,7,14.91
2007,4,30.51
2007,8,21.47
2008,9,24.65
2009,5,40.96
2009,10,32.33
2010,5,24.18
2011,4,39.6
2011,2,33.96
2011,9,37.93
2011,5,48.58
2012,5,55.33
2012,2,46.85
2012,8,41.22
2013,4,57.98
2013,6,38.64
2013,2,39.33
2013,9,35.47
2014,9,56.14
2014,5,31.2
2014,7,31.12
2015,4,65.45
2015,7,51.73
2015,9,11.38
2016,10,33.22
2016,9,18.26
2016,8,28.59
2017,1,40.5
2017,9,26.27
2018,10,31.59
2018,8,33.13
2019,8,50.97
2019,5,53.92
2020,10,11.94
2020,1,32.62
2020,4,57.81
2020,3,24.22
2021,3,44.11
2021,4,28.53
2021,10,36.87
2021,6,44.45
2022,7,42.12
2022,10,44.19
2022,6,31.38
2023,4,47.59
2024,5,33.62
2024,10,29.25
2024,3,29.1
2024,8,34.28
2025,7,40.95
2025,4,36.54
2026,3,50.38
2027,1,41.8
2027,4,46.59
2028,8,55.27
2028,10,43.25
2028,7,32.58
2029,1,40.41
2029,4,35.65
2029,3,51.37
2029,8,48.1
2030,1,32.58
2030,5,30.46
2031,9,39.01
2031,3,53.63
2031,1,44.31
2032,1,56.01
2032,10,44.24
2032,2,19.29
2032,3,38.48
2033,2,22.19
2033,7,26.28
2033,6,29.31
2034,7,47.93
2035,4,38.23
2035,2,53.84
2036,9,53.95
2037,8,45.23
2037,2,42.0
2037,4,11.25
2038,6,31.85
2039,10,39.54
2039,7,49.83
2039,4,53.28
2040,4,44.98
2040,3,18.92
2040,2,24.77
2040,8,29.33
2041,5,38.08
2041,8,37.21
2042,5,25.13
2042,1,19.9
2042,8,23.42
2042,10,22.57
2043,2,27.09
2043,6,30.62
2043,7,28.09
2044,4,28.37
2044,5,46.99
2044,3,6.64
2044,8,23.53
2045,6,5.59
2045,5,29.16
2045,1,17.44
2045,10,16.19
2046,1,28.17
2047,5,18.29
2047,9,30.61
2048,5,33.47
2048,6,51.12
2048,2,35.37
2048,10,42.19
2049,8,27.57
2049,7,40.46
2050,7,49.46
2051,5,72.17
2051,2,34.91
2051,4,32.02
2052,4,43.84
2052,3,33.48
2052,8,55.17
2053,7,43.15
2053,1,30.59
2053,5,34.35
2054,8,53.45
2055,7,40.09
2055,6,51.05
2055,10,41.19
2055,8,39.92
2056,3,56.34
2057,9,40.68
2057,2,36.24
2057,6,36.88
2058,10,65.17
2058,9,47.17
2058,6,32.34
2058,4,40.77
2059,1,40.44
2060,8,60.23
2060,3,33.52
2061,7,30.38
2062,5,47.35
2062,6,21.29
2063,2,47.48
2064,4,47.7
2064,9,33.92
2065,10,42.88
2065,7,66.01
2066,8,26.67
2066,10,53.19
2066,3,31.89
2067,3,36.94
2067,6,42.98
2067,5,42.75
2068,2,31.91
2068,7,50.74
2069,3,39.26
2069,7,100.7
2069,9,100.21
2070,1,52.67
2070,10,49.46
2071,2,50.97
2071,8,28.16
2072,5,20.37
2072,3,36.77
2073,7,38.2
2074,10,39.51
2074,5,35.09
2074,3,27.33
2074,1,17.44
2075,3,27.7
2075,2,41.38
2075,1,57.13
2076,8,33.78
2076,10,60.62
2076,2,37.73
2076,9,38.96
2077,4,13.41
2077,5,37.65
2078,8,50.04
2078,7,27.19
2078,3,30.99
2079,4,49.51
2079,10,42.06
2079,5,47.05
2079,6,26.42
2080,7,30.45
2080,3,26.51
2081,3,44.54
2081,1,52.32
2081,5,32.43
2081,10,21.75
2082,10,13.5
2082,8,62.1
2083,6,41.34
2083,8,17.04
2084,1,32.44
2085,3,35.59
2085,6,37.33
2085,7,48.69
2085,9,29.53
2086,7,42.45
2086,10,19.24
2087,2,34.98
2087,10,34.58
2087,1,7.91
2088,6,62.94
2089,8,30.1
2089,6,34.08
2090,1,15.88
2091,9,24.11
2091,7,61.69
2091,5,59.7
2092,6,40.79
2092,3,59.96
2092,1,38.08
2092,5,37.08
2093,5,52.38
2093,3,44.66
2094,6,28.36
2094,8,23.77
2094,3,41.79
2094,1,37.94
2095,9,41.05
2095,7,39.81
2095,3,71.0
2096,2,24.04
2096,6,16.12
2096,1,43.99
2097,8,47.01
2097,5,55.41
2098,7,21.91
2098,5,33.32
2098,9,45.15
2099,9,49.25
2099,6,23.32
2099,7,38.58
2100,6,47.4
2100,8,26.62
2101,9,50.53
2101,8,44.22
2102,4,46.82
2103,1,44.6
2103,4,26.02
2104,1,20.79
2104,8,49.37
2105,3,40.25
2105,8,34.44
2105,7,27.22
2106,8,51.91
2107,8,45.41
2108,9,32.93
2108,8,24.96
2108,10,44.75
2109,2,38.59
2109,3,58.89
2109,10,35.85
2109,9,29.95
2110,4,50.75
2111,3,45.32
2111,10,42.19
2111,5,43.95
2112,10,43.75
2112,1,16.42
2113,7,53.86
2113,2,38.67
2114,8,48.49
2114,2,120.03
2115,1,39.51
2115,5,38.24
2115,2,52.08
2116,6,33.06
2116,2,43.54
2116,10,39.22
2116,9,163.68
2117,2,37.55
2118,8,18.15
2118,10,34.79
2118,5,59.93
2118,9,35.2
2119,6,17.97
2120,10,36.54
2121,6,41.81
2121,3,41.89
2121,4,42.34
2121,7,39.71
2122,5,46.13
2123,1,81.86
2123,2,37.49
2123,7,61.24
2124,7,54.98
2125,3,18.93
2125,4,45.45
2125,7,29.37
2126,1,17.5
2127,3,16.0
2127,7,5.0
2128,5,30.5
2128,3,11.74
2128,2,153.13
2128,9,20.43
2129,7,10.49
2129,5,18.21
2129,3,24.09
2129,8,43.45
2130,6,5.0
2131,8,57.16
2131,10,39.49
2132,8,36.66
2132,5,53.66
2132,7,65.12
2132,1,28.35
2133,6,153.19
2133,3,26.96
2133,7,46.02
2133,10,30.66
2134,2,54.54
2134,1,59.57
2134,6,31.2
2134,4,48.22
2135,3,32.4
2135,8,70.07
2136,5,34.58
2137,7,32.72
2137,2,32.43
2137,8,49.35
2137,3,47.91
2138,3,50.23
2138,5,40.06
2139,9,132.06
2139,7,55.46
2140,10,32.39
2140,1,53.55
2140,2,37.2
2141,9,42.42
2142,9,52.12
2143,7,34.65
2143,2,29.42
2143,8,22.69
2143,6,45.76
2144,6,56.6
2144,5,46.23
2144,2,50.1
2145,2,51.29
2146,3,42.24
2146,10,37.16
2146,7,6.53
2146,1,44.68
2147,7,31.19
2148,6,36.2
2148,8,29.47
2148,9,40.55
2149,6,19.72
2149,3,40.91
2149,4,45.65
2150,2,43.66
2150,5,49.47
2151,7,35.19
2152,1,48.52
2153,2,11.75
2153,1,40.22
2153,3,54.77
2153,6,46.33
2154,8,45.35
2154,7,19.33
2154,10,31.35
2154,3,44.94
2155,7,44.92
2155,5,54.58
2155,2,38.26
2156,3,44.87
2156,1,40.2
2157,2,28.16
2157,1,41.94
2158,1,59.61
2158,4,55.11
2159,3,61.66
2159,4,62.37
2159,7,14.3
2159,8,31.6
2160,2,180.03
2160,5,57.46
2161,3,20.36
2161,8,50.16
2161,7,33.14
2161,1,55.27
2162,3,21.05
2163,8,56.23
2163,10,44.97
2164,1,16.11
2164,8,5.0
2164,4,38.76
2164,2,21.56
2165,10,54.56
2165,7,23.69
2165,1,36.41
2166,1,13.15
2166,2,21.6
2166,7,39.29
2167,8,32.76
2167,9,16.79
2167,5,9.07
2167,1,21.54
2168,7,195.91
2168,8,38.76
2168,9,11.65
2168,2,10.99
2169,9,31.36
2170,7,48.48
2171,9,53.72
2171,2,42.22
2171,5,43.03
2172,8,16.36
2172,2,13.57
2172,10,37.35
2172,5,42.96
2173,8,26.5
2173,7,26.94
2173,1,46.74
2174,5,54.35
2174,4,50.06
2175,6,48.48
2175,8,39.0
2175,4,36.4
2175,5,242.2
2176,10,23.56
2176,6,28.24
2177,3,53.75
2177,5,55.28
2177,7,52.65
2177,4,44.15
2178,8,53.1
2178,3,39.3
2178,4,47.46
2179,2,37.54
2179,8,55.3
2179,3,69.69
2180,4,50.46
2180,3,43.93
2181,2,42.73
2181,7,41.04
2181,8,46.6
2181,3,35.66
2182,4,42.68
2182,9,46.67
2183,1,39.59
2184,5,50.87
2184,6,68.15
2184,3,23.2
2185,9,38.75
2185,1,25.83
2186,6,59.1
2187,2,32.95
2187,4,60.93
2187,10,47.96
2187,5,42.46
2188,8,44.91
2188,5,56.98
2189,6,29.51
2189,1,38.66
2189,5,34.57
2190,9,53.29
2190,2,46.8
2191,8,51.54
2192,2,49.85
2192,10,41.42
2192,9,14.81
2192,7,19.32
2193,9,42.88
2194,3,43.51
2195,4,17.43
2196,3,57.67
2196,5,49.55
2196,8,49.74
2197,2,37.4
2197,3,19.14
2197,6,65.22
2197,9,45.07
2198,2,41.64
2198,4,35.69
2199,7,15.47
2199,1,46.56
2199,4,49.25
2199,10,44.01
2200,6,45.64
2200,5,140.42
2200,3,57.54
2200,1,51.66
2201,6,24.46
2201,7,25.75
2201,10,46.95
2202,3,40.63
2202,9,49.36
2203,4,35.5
2203,3,277.98
2203,7,30.54
2203,10,47.88
2204,8,49.31
2204,9,46.17
2204,6,26.6
2204,1,14.03
2205,3,44.98
2205,1,46.35
2205,2,28.16
2205,9,25.75
2206,6,47.55
2206,7,36.41
2206,3,48.15
2207,1,31.48
2207,7,14.62
2207,10,34.91
2207,6,40.76
2208,10,36.69
2208,1,33.83
2209,7,50.77
2209,10,55.07
2209,5,54.25
2210,6,16.42
2210,1,25.66
2210,5,24.14
2211,7,7.4
2211,8,130.26
2212,9,26.13
2212,8,28.75
2213,7,25.79
2213,4,21.78
2213,5,25.98
2214,1,46.16
2215,7,107.78
2215,3,10.25
2215,5,36.39
2216,2,20.18
2216,9,19.31
2217,9,33.79
2217,6,18.84
2217,3,23.3
2218,1,5.0
2219,4,39.16
2219,5,36.55
2219,7,45.22
2220,1,31.1
2221,5,35.87
2221,9,41.46
2221,6,34.01
2222,1,48.03
2223,8,31.37
2224,10,38.83
2224,1,56.99
2224,8,33.68
2225,4,43.55
2225,9,41.63
2225,10,34.89
2226,5,20.11
2226,10,45.66
2226,3,55.26
2227,9,77.8
2227,4,53.27
2227,2,38.74
2227,3,52.63
2228,6,39.07
2228,8,41.05
2229,3,38.26
2230,7,58.5
2230,2,42.11
2230,9,53.81
2230,1,46.62
2231,3,43.63
2231,8,49.92
2231,4,36.91
2231,9,28.62
2232,6,28.69
2233,10,50.54
2233,9,21.47
2233,7,60.12
2233,8,34.53
2234,10,38.6
2234,8,42.57
2234,7,28.28
2235,8,41.92
2235,7,34.91
2235,3,30.81
2235,2,48.81
2236,8,21.55
2236,10,31.15
2237,9,16.6
2237,10,48.36
2238,4,59.75
2239,8,39.72
2239,1,36.71
2239,3,44.54
2239,5,29.83
2240,2,27.95
2240,7,41.52
2240,10,35.6
2241,6,42.12
2242,1,45.93
2242,9,56.24
2242,3,14.92
2243,6,32.15
2244,6,33.14
2244,5,17.74
2244,9,30.99
2245,1,46.17
2245,3,18.24
2245,9,47.64
2245,7,43.4
2246,1,36.95
2246,5,20.38
2246,9,21.34
2246,2,35.22
2247,8,26.5
2247,1,180.61
2248,9,37.26
2249,2,48.0
2249,1,21.46
2249,7,35.64
2250,10,43.56
2250,5,46.4
2250,8,57.92
2250,3,35.31
2251,8,57.75
2251,3,33.25
2251,9,59.25
2251,5,48.84
2252,8,32.35
2252,10,49.7
2252,3,38.45
2252,7,59.61
2253,2,36.0
2253,7,36.0
2253,9,23.88
2254,7,32.72
2254,6,39.7
2255,8,38.44
2256,2,39.7
2256,3,45.68
2256,1,27.71
2257,9,49.18
2257,2,52.88
2257,10,45.98
2258,10,16.69
2258,9,38.13
2259,10,26.13
2260,8,44.1
2260,9,24.42
2261,2,9.75
2262,1,26.79
2262,5,27.26
2263,4,44.3
2263,8,25.57
2264,9,33.34
2265,7,8.36
2265,1,23.66
2265,8,27.07
2266,6,40.55
2267,3,49.29
2267,7,39.91
2267,1,42.6
2267,9,43.55
2268,7,36.38
2268,5,22.19
2268,2,55.34
2269,2,39.27
2270,5,37.37
2270,3,42.92
2271,5,140.78
2271,2,39.58
2272,5,37.8
2272,7,38.62
2273,1,38.77
2273,6,40.45
2274,1,61.01
2274,10,33.07
2275,7,44.39
2275,2,53.96
2275,6,53.04
2276,7,14.93
2276,6,25.65
2277,7,43.29
2277,2,57.12
2277,1,33.5
2278,4,56.51
2278,10,35.15
2279,9,64.43
2279,10,63.91
2279,7,38.43
2279,1,33.07
2280,1,44.09
2280,6,48.92
2280,8,46.67
2281,2,15.62
2281,8,34.52
2281,1,28.39
2281,4,36.29
2282,1,38.67
2282,5,48.8
2283,4,56.54
2284,5,49.11
2284,7,45.38
2285,2,58.39
2285,9,45.05
2285,4,62.18
2285,7,46.48
2286,6,52.75
2286,9,36.12
2287,4,39.0
2287,9,56.53
2288,9,13.7
2288,8,22.93
2288,1,48.18
2288,10,40.17
2289,10,47.27
2289,5,40.77
2289,3,46.85
2289,1,30.23
2290,8,42.93
2291,10,43.29
2291,5,21.72
2291,7,33.62
2292,4,37.68
2292,9,52.6
2292,5,32.67
2293,3,49.56
2294,5,29.85
2295,7,38.62
2296,3,47.9
2297,7,42.79
2297,4,45.33
2297,6,36.63
2298,5,50.67
2298,8,56.45
2298,10,28.89
2299,6,46.2
2299,10,36.27
2300,8,24.23
2300,6,21.13
2301,3,19.99
2302,10,19.23
2303,1,39.4
2303,10,34.68
2303,3,22.26
2303,4,16.19
2304,7,17.16
2304,9,17.01
2304,2,37.78
2304,10,26.92
2305,9,26.62
2306,8,48.68
2307,6,38.35
2308,10,57.49
2308,6,21.71
2308,7,35.86
2308,2,67.96
2309,2,42.05
2310,6,39.58
2310,4,36.68
2310,8,105.6
2310,1,37.23
2311,1,39.44
2311,5,34.03
2312,4,53.35
2312,2,31.09
2312,5,41.68
2313,4,49.27
2313,8,34.8
2314,1,47.47
2314,5,47.83
2314,8,51.62
2315,1,17.37
2315,4,46.11
2316,2,50.82
2316,5,35.06
2316,8,33.43
2316,10,31.58
2317,10,27.62
2317,3,34.1
2318,10,32.48
2319,2,39.37
2319,3,47.84
2320,10,46.44
2320,4,19.95
2320,5,29.94
2321,1,25.45
2321,9,49.38
2322,9,39.22
2322,8,39.84
2322,1,26.72
2323,1,45.75
2323,6,41.74
2323,7,52.7
2323,8,43.53
2324,5,31.27
2324,2,38.0
2324,8,27.21
2324,4,50.11
2325,9,31.23
2325,1,35.63
2325,4,39.76
2326,5,53.48
2327,9,47.33
2327,8,30.8
2327,6,28.8
2327,1,48.08
2328,4,61.45
2328,6,34.79
2328,2,57.95
2328,5,55.34
2329,4,32.18
2330,2,17.6
2330,4,34.45
2330,9,36.32
2330,10,53.72
2331,5,41.28
2331,2,29.88
2331,9,48.42
2332,8,42.37
2333,1,9.74
2333,6,41.95
2333,5,28.43
2333,2,34.92
2334,8,21.29
2335,6,23.88
2335,1,48.89
2336,9,36.61
2336,4,34.93
2336,2,31.11
2337,2,35.37
2337,8,60.7
2337,10,45.94
2337,1,50.7
2338,1,54.65
2339,6,20.12
2339,2,62.37
2339,3,53.19
2339,1,45.87
2340,1,52.94
2340,5,38.97
2340,7,38.44
2340,10,21.56
2341,1,19.61
2342,5,20.13
2343,7,30.6
2343,2,63.15
2343,10,46.87
2343,9,46.27
2344,8,28.34
2345,8,24.76
2345,7,39.31
2345,2,33.12
2345,3,47.35
2346,8,48.15
2347,10,56.76
2347,4,45.34
2347,2,40.37
2348,1,38.06
2349,10,47.31
2350,10,36.02
2350,3,43.9
2351,6,45.76
2351,7,14.06
2351,8,45.79
2352,3,35.26
2352,4,43.71
2352,10,57.09
2352,7,56.97
2353,1,39.65
2354,5,41.67
2354,7,53.33
2355,5,21.99
2355,9,39.63
2355,3,53.96
2356,8,33.21
2356,5,34.18
2357,5,122.61
2357,6,34.66
2357,1,46.38
2358,1,18.64
2358,4,59.71
2359,7,28.48
2360,4,43.75
2360,10,47.74
2360,9,60.24
2361,6,31.72
2362,8,24.56
2362,10,45.37
2363,10,44.05
2363,6,44.3
2363,5,36.33
2364,6,37.54
2364,3,39.66
2364,2,35.19
2364,4,49.33
2365,8,27.16
2366,1,30.62
2366,4,41.46
2367,8,35.33
2367,4,56.27
2368,8,35.68
2368,6,33.85
2369,4,44.43
2369,7,19.49
2369,3,50.6
2369,9,46.2
2370,6,45.49
2371,2,50.65
2372,1,42.62
2372,9,23.48
2372,2,52.44
2373,5,38.45
2373,8,36.78
2374,10,34.69
2374,6,35.57
2375,1,42.76
2376,4,28.15
2376,5,21.18
2377,4,38.06
2377,5,53.36
2378,6,28.33
2378,9,151.46
2379,3,57.21
2379,4,19.13
2380,3,35.42
2381,2,48.88
2381,1,38.48
2381,3,37.52
2382,2,41.93
2382,6,260.64
2382,4,38.52
2382,3,48.92
2383,4,46.44
2383,6,25.01
2383,9,57.2
2383,8,17.68
2384,9,31.78
2384,7,38.87
2385,2,44.95
2386,3,58.91
2386,4,17.7
2387,9,33.91
2387,7,43.26
2388,6,44.09
2388,7,32.01
2388,4,19.78
2389,10,23.06
2390,9,39.34
2390,5,27.51
2391,6,24.46
2391,4,13.89
2392,5,10.49
2393,9,21.79
2393,8,40.87
2394,2,35.16
2394,8,49.95
2395,3,11.31
2396,9,27.76
2396,6,51.75
2396,8,37.0
2396,5,206.17
2397,3,23.84
2397,6,62.17
2397,9,245.39
2397,5,37.59
2398,8,35.14
2398,10,52.36
2398,5,63.79
2398,9,51.45
2399,10,66.06
2399,1,25.73
2399,4,45.3
2399,2,42.11
2400,8,38.18
2400,4,32.28
2401,4,51.58
2401,5,45.42
2401,7,47.28
2401,10,32.51
2402,6,19.31
2402,5,39.38
2403,3,30.29
2404,5,66.92
2405,9,26.92
2405,6,37.8
2405,4,44.04
2405,5,67.36
2406,8,31.19
2407,7,45.64
2407,8,41.24
2407,9,28.16
2408,7,46.2
2408,6,65.88
2408,8,35.43
2408,3,35.49
2409,7,33.27
2409,1,44.86
2409,3,29.85
2410,4,27.02
2410,5,35.94
2410,2,57.6
2410,3,23.09
2411,5,53.79
2412,5,21.11
2413,2,155.3
2413,10,36.26
2414,6,55.03
2415,9,53.64
2416,6,46.84
2416,4,36.11
2417,5,51.99
2417,10,52.66
2417,9,42.61
2418,10,69.02
2418,3,63.77
2419,1,23.13
2419,5,19.7
2419,9,49.55
2420,7,52.18
2420,10,25.94
2420,1,52.32
2421,9,32.23
2421,3,44.35
2421,7,33.88
2421,2,42.19
2422,4,50.7
2422,8,42.22
2423,9,68.82
2423,10,32.08
2424,8,43.63
2424,6,33.42
2424,2,37.34
2424,3,57.96
2425,7,39.07
2425,10,14.84
2426,8,37.78
2426,10,41.19
2427,6,30.1
2428,10,38.35
2428,3,22.31
2429,1,53.48
2429,8,48.12
2429,6,42.31
2430,4,58.22
2430,7,45.04
2430,9,55.66
2431,9,47.28
2431,5,17.9
2431,6,55.66
2431,10,41.62
2432,10,39.38
2433,3,28.38
2434,6,23.64
2434,7,20.41
2435,4,27.25
2435,7,29.66
2435,2,12.67
2435,5,5.79
2436,4,12.68
2436,8,44.07
2436,2,28.41
2436,3,24.92
2437,5,19.4
2437,2,22.22
2437,3,24.61
2437,1,92.83
2438,1,30.82
2438,8,21.38
2439,3,46.75
2440,2,38.22
2440,7,18.94
2441,4,52.12
2441,10,47.04
2441,5,40.08
2442,8,46.51
2443,6,30.29
2444,3,53.58
2445,7,26.28
2445,10,45.46
2445,3,39.21
2446,3,47.67
2447,8,47.84
2447,2,41.24
2447,7,40.29
2447,10,30.99
2448,3,36.41
2448,4,24.67
2449,7,53.88
2449,8,55.24
2449,3,25.06
2450,10,46.69
2450,4,26.9
2450,8,34.78
2451,4,47.49
2451,1,45.14
2451,3,16.07
2452,2,58.28
2452,7,37.59
2452,4,54.15
2452,5,22.71
2453,10,41.57
2453,8,33.51
2453,9,43.38
2454,10,36.44
2454,1,20.28
2454,2,24.32
2454,3,45.76
2455,6,36.99
2455,5,42.77
2455,7,61.79
2455,9,36.45
2456,7,47.61
2456,4,22.9
2457,10,37.45
2457,7,36.37
2458,7,59.05
2458,3,42.07
2458,2,45.59
2458,4,41.58
2459,4,41.79
2460,5,41.5
2460,9,25.49
2461,2,10.33
2461,4,49.38
2461,8,36.78
2462,9,44.28
2462,2,57.12
2462,6,44.46
2462,1,42.03
2463,9,39.43
2464,7,21.5
2464,8,47.44
2464,3,20.93
2465,4,44.79
2465,9,39.73
2465,1,47.35
2466,1,27.85
2466,2,33.58
2466,8,47.97
2466,4,33.88
2467,7,41.37
2467,4,130.37
2467,10,26.93
2468,1,53.3
2469,2,33.12
2469,3,50.92
2469,6,34.93
2470,8,33.52
2470,10,10.17
2470,2,27.53
2470,1,29.94
2471,8,18.52
2471,3,12.77
2472,5,15.22
2472,3,19.54
2472,9,20.75
2472,7,50.99
2473,10,37.66
2474,3,18.43
2475,2,9.98
2475,9,25.97
2475,7,23.22
2476,2,19.2
2476,1,9.3
2477,3,29.71
2477,8,35.38
2477,6,46.67
2478,4,64.65
2478,1,47.26
2479,8,45.67
2479,1,46.37
2480,7,27.12
2481,8,35.16
2481,1,49.86
2481,9,57.5
2482,7,40.98
2483,4,25.82
2483,6,10.08
2484,4,45.16
2484,2,51.93
2485,7,37.26
2486,1,39.46
2487,4,33.84
2487,2,33.78
2487,10,34.54
2488,3,41.88
2489,1,47.53
2489,7,38.75
2490,6,31.5
2491,9,30.14
2491,4,42.69
2491,10,29.85
2492,7,35.06
2492,2,31.43
2492,4,53.2
2492,9,58.96
2493,6,63.56
2494,3,43.99
2494,1,50.35
2494,7,43.73
2495,1,47.85
2495,7,43.48
2495,4,55.79
2496,4,33.53
2496,2,37.76
2496,5,41.15
2496,6,27.64
2497,1,42.72
2497,2,42.9
2497,4,28.39
2498,5,36.81
2498,8,38.94
2498,2,13.09
2498,6,49.99
2499,5,30.02
2499,2,31.9
2500,7,47.54
2500,3,44.29
2500,6,24.67
2501,6,58.93
2501,8,30.9
2502,6,38.41
2503,10,19.52
2504,7,45.3
2504,9,10.26
2504,4,15.48
2504,5,54.1
2505,4,35.09
2506,10,36.18
2507,5,46.49
2508,7,43.05
2508,4,48.36
2509,1,27.15
2510,6,30.59
2510,8,48.26
2511,4,142.65
2511,3,59.07
2511,7,46.01
2512,1,116.64
2512,4,39.88
2513,6,50.14
2513,3,47.25
2513,5,58.18
2513,9,33.5
2514,9,60.09
2515,5,29.19
2515,1,34.65
2515,4,33.96
2515,7,46.31
2516,6,42.93
2516,4,25.68
2516,9,35.29
2517,4,35.54
2518,10,18.69
2518,7,57.2
2519,3,27.3
2519,8,5.0
2519,1,16.54
2520,8,27.09
2521,4,14.79
2522,3,34.38
2523,3,35.06
2523,2,9.21
2524,10,34.41
2524,9,31.42
2525,4,61.53
2525,9,58.54
2526,7,47.25
2527,5,42.95
2527,3,36.94
2527,4,19.54
2527,2,39.0
2528,3,49.88
2528,4,51.35
2528,5,46.05
2528,10,33.5
2529,4,36.35
2529,5,36.24
2529,8,47.42
2529,1,63.83
2530,7,30.06
2530,10,41.44
2530,3,45.41
2531,8,137.6
2531,7,45.49
2531,9,45.2
2531,10,18.74
2532,8,47.64
2532,1,33.53
2533,7,31.22
2533,2,48.96
2533,5,41.88
2533,8,49.6
2534,9,54.3
2534,3,36.68
2535,7,45.2
2535,8,42.59
2535,5,35.77
2536,5,37.54
2536,7,37.27
2536,8,41.9
2536,1,34.6
2537,3,29.33
2537,8,34.66
2537,4,25.21
2538,4,62.25
2538,1,56.51
2539,9,47.15
2540,8,56.33
2540,7,29.44
2540,9,25.93
2541,6,44.87
2541,7,32.96
2541,8,12.88
2541,3,25.08
2542,7,36.26
2543,2,35.2
2544,10,33.0
2544,3,56.87
2544,4,42.41
2544,7,14.77
2545,5,31.92
2545,6,29.7
2545,8,33.44
2545,9,46.75
2546,1,38.71
2546,7,39.08
2546,9,55.76
2547,4,41.78
2547,8,35.99
2548,6,33.61
2549,3,47.9
2550,10,20.35
2550,8,48.99
2550,3,41.5
2551,4,37.96
2551,3,41.99
2551,1,26.2
2552,2,43.89
2553,7,27.56
2553,2,29.73
2553,4,36.72
2553,8,27.37
2554,7,34.29
2554,5,52.22
2555,9,24.45
2555,10,48.31
2555,7,34.62
2556,7,22.99
2556,2,67.09
2556,9,38.0
2557,3,26.04
2557,5,21.5
2557,4,41.12
2558,5,51.8
2558,1,37.21
2558,3,15.28
2558,7,44.1
2559,1,47.23
2559,2,32.96
2559,9,33.05
2559,7,67.09
2560,9,31.39
2560,7,5.0
2560,5,17.07
2560,6,38.83
2561,3,21.44
2561,10,35.55
2561,6,49.0
2561,2,12.35
2562,4,32.84
2562,8,15.95
2563,9,12.81
2563,2,24.64
2564,10,39.36
2564,4,42.44
2564,3,39.81
2564,2,28.23
2565,3,57.46
2566,5,62.57
2566,7,46.56
2567,10,47.18
2567,2,41.57
2567,3,51.63
2567,1,10.68
2568,2,39.95
2568,7,53.11
2568,10,40.23
2569,2,29.91
2569,6,15.96
2569,1,67.29
2570,8,44.02
2570,10,37.34
2571,1,56.69
2572,5,55.3
2573,10,51.1
2574,2,30.19
2575,9,50.69
2575,1,44.09
2576,10,36.98
2576,9,60.23
2576,5,32.25
2576,4,34.26
2577,6,46.19
2577,7,59.46
2577,10,33.76
2577,3,24.01
2578,6,47.58
2578,4,49.59
2578,10,40.07
2579,7,46.34
2579,1,30.78
2579,6,40.59
2579,10,23.78
2580,2,48.23
2580,1,36.85
2580,8,34.77
2581,3,39.61
2581,1,40.48
2581,2,50.74
2581,7,47.09
2582,4,38.12
2582,6,43.17
2582,8,24.59
2583,9,56.05
2583,7,201.66
2583,4,52.02
2583,1,44.81
2584,1,52.51
2584,6,42.8
2584,10,41.46
2585,8,43.77
2585,4,38.88
2585,10,40.11
2586,10,27.38
2586,2,17.78
2586,6,45.12
2586,4,63.85
2587,2,45.19
2587,7,41.61
2587,5,36.92
2587,8,54.14
2588,3,27.12
2588,9,45.77
2589,3,44.14
2590,2,40.52
2590,5,41.19
2590,8,33.73
2590,10,33.2
2591,2,49.73
2591,8,32.16
2591,4,50.98
2591,10,54.67
2592,3,19.98
